samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Atanassova_c1	5	14	5	Alnus	Alnus	TRSH
Atanassova_c1	3546	14	3	Anthemideae	Matricaria-type	HERB
Atanassova_c1	7	11	7	Artemisia	Artemisia	HERB
Atanassova_c1	12	15	12	Betula	Betula	TRSH
Atanassova_c1	563	9	16	Carpinus betulus	Carpinus betulus	TRSH
Atanassova_c1	1062	23	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Atanassova_c1	1065	3	22	Cerealia-type	Cerealia-type	HERB
Atanassova_c1	3824	55	25	Compositae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Atanassova_c1	201	9	31	Corylus	Corylus	TRSH
Atanassova_c1	3868	20	3868	Cyperaceae	Cyperaceae	AQUA
Atanassova_c1	45	1	45	Filipendula	Filipendula	HERB
Atanassova_c1	44	1	44	Fraxinus ornus	Fraxinus ornus	TRSH
Atanassova_c1	1219	10	649	Geum-type	Geum-type	HERB
Atanassova_c1	57	4	57	Juglans	Juglans	TRSH
Atanassova_c1	1073	4	65	Mentha-type	Mentha-type	HERB
Atanassova_c1	126	13	126	Picea	Picea	TRSH
Atanassova_c1	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Atanassova_c1	80	341	80	Poaceae	Poaceae	HERB
Atanassova_c1	189	44	189	Quercus	Quercus	TRSH
Atanassova_c1	2429	1	274	Ranunculus-type	Ranunculus-type	HERB
Atanassova_c1	727	13	94	Rumex	Rumex/Oxyria	HERB
Atanassova_c1	120	3	120	Viburnum	Viburnum	TRSH
Atanassova_c1	75	346	75	Pinus	Pinus	TRSH
Atanassova_c1	192	80	42	Fagus	Fagus	TRSH
