samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Swieta_i5	586	2	586	Ambrosia	Ambrosia	HERB
Swieta_i5	589	5	3	Anthemis-type	Matricaria-type	HERB
Swieta_i5	660	38	308	Arcella	Arcella	RHIZ
Swieta_i5	687	72	687	Assulina	Assulina	RHIZ
Swieta_i5	12	346	12	Betula	Betula	TRSH
Swieta_i5	13	3	13	Brassicaceae	Brassicaceae	HERB
Swieta_i5	3645	44	3645	Calluna	Calluna vulgaris	DWAR
Swieta_i5	821	1	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Swieta_i5	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Swieta_i5	3155	1	1242	Cichorium	Crepis-type	HERB
Swieta_i5	3868	5	3868	Cyperaceae	Cyperaceae	AQUA
Swieta_i5	192	170	42	Fagus	Fagus	TRSH
Swieta_i5	190	1	190	Fraxinus	Fraxinus	TRSH
Swieta_i5	1254	2	1254	Hepatica	Hepatica	HERB
Swieta_i5	4193	7	146	Monolete fern spores	Monolete fern spores	VACR
Swieta_i5	4229	1	4229	Oenanthe	Oenanthe	AQUA
Swieta_i5	75	276	75	Pinus	Pinus	TRSH
Swieta_i5	79	8	79	Plantago major	Plantago major	HERB
Swieta_i5	1169	1	698	Plantago media	Plantago media	HERB
Swieta_i5	80	195	80	Poaceae	Poaceae	HERB
Swieta_i5	725	1	262	Polygonum aviculare	Polygonum aviculare-type	HERB
Swieta_i5	189	80	189	Quercus	Quercus	TRSH
Swieta_i5	954	1	87	Ranunculus acris	Ranunculus acris-type	HERB
Swieta_i5	95	3	95	Rumex acetosa	Rumex acetosa-type	HERB
Swieta_i5	96	8	96	Rumex acetosella	Rumex acetosella	HERB
Swieta_i5	99	4	99	Salix	Salix	TRSH
Swieta_i5	104	15	22	Secale	Cerealia-type	HERB
Swieta_i5	1278	1	1278	Sonchus-type	Sonchus-type	HERB
Swieta_i5	4611	1	4611	Sparganium erectum	Sparganium erectum	AQUA
Swieta_i5	144	1	144	Sphagnum	Sphagnum	BRYO
Swieta_i5	4653	3	4653	Tetraploa aristata	Tetraploa aristata	CHLO
Swieta_i5	187	1	187	Tilia	Tilia	TRSH
Swieta_i5	1357	4	818	Triticum	Avena/Triticum-type	HERB
Swieta_i5	154	6	154	Ulmus	Ulmus/Zelkova	TRSH
Swieta_i5	2	2	2	Acer	Acer campestre-type	TRSH
Swieta_i5	5	72	5	Alnus	Alnus	TRSH
Swieta_i5	7	25	7	Artemisia	Artemisia	HERB
Swieta_i5	16	9	16	Carpinus	Carpinus betulus	TRSH
Swieta_i5	60	71	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Swieta_i5	126	69	126	Picea	Picea	TRSH
Swieta_i5	201	15	31	Corylus	Corylus	TRSH
Swieta_i5	597	1	11	Aster-type	Aster-type	HERB
Swieta_i5	1572	2	258	Hordeum	Hordeum-type	HERB
