	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Mazier_b1	1	1	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.20242915
1	Mazier_b1	4	10	4	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	2.0242915
2	Mazier_b1	207	3	207	Buxus	Buxus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.60728745
3	Mazier_b1	3209	13	3209	Calluna	Calluna	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	494	2.6315789
4	Mazier_b1	454	14	47	Castanea	Castanea sativa	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	2.8340081
5	Mazier_b1	9	4	9	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.8097166
6	Mazier_b1	11	6	11	Ericaceae	Ericales (tetrad)	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	494	1.2145749
7	Mazier_b1	12	43	12	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	8.7044534
8	Mazier_b1	13	1	13	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.20242915
9	Mazier_b1	85	1	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.20242915
10	Mazier_b1	455	1	95	Olea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.20242915
11	Mazier_b1	19	45	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	9.1093117
12	Mazier_b1	590	1	22	Quercus ilex	Quercus ilex-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.20242915
13	Mazier_b1	21	20	21	Quercus deciduous	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	4.048583
14	Mazier_b1	118	2	118	Rosaceae	Rosaceae	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	494	0.4048583
15	Mazier_b1	772	1	180	Asteroideae	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
16	Mazier_b1	460	2	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.4048583
17	Mazier_b1	42	2	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.4048583
18	Mazier_b1	46	1	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
19	Mazier_b1	52	1	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
20	Mazier_b1	61	15	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	3.0364372
21	Mazier_b1	3547	6	3547	Galium	Galium	HERB	Herbs	HERB	True	True	Herbs	5	494	1.2145749
22	Mazier_b1	497	1	86	Labiatae	Lamiaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
23	Mazier_b1	87	1	87	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
24	Mazier_b1	106	284	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	57.489879
25	Mazier_b1	1614	1	1515	Polygonum	Polygonum-type (tricolporate)	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
26	Mazier_b1	637	1	524	Potentilla-type	Potentilla-type	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
27	Mazier_b1	156	5	156	Ranunculaceae	Ranunculaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	1.0121457
28	Mazier_b1	119	3	119	Rubiaceae	Rubiaceae	HERB	Herbs	HERB	True	True	Herbs	5	494	0.60728745
29	Mazier_b1	4061	1	4061	Rumex acetosa/R. acetosella	Rumex acetosa/R. acetosella	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
30	Mazier_b1	738	1	120	Rumex	Rumex/Oxyria	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
31	Mazier_b1	142	1	142	Urtica dioica	Urtica dioica	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
32	Mazier_b1	4313	1	4313	Zea-type	Zea-type	HERB	Herbs	HERB	True	True	Herbs	5	494	0.20242915
33	Mazier_b1	1279	1	1279	Pteridium	Pteridium	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	494	0.20242915
34	Mazier_b1	3631	3	197	Indeterminable: unknown	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	494	
