samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Miras_b2	560	2	321	Abies	Abies	TRSH
Miras_b2	5	13	5	Alnus	Alnus	TRSH
Miras_b2	7	2	7	Artemisia	Artemisia	HERB
Miras_b2	12	50	12	Betula	Betula	TRSH
Miras_b2	16	2	16	Carpinus	Carpinus betulus	TRSH
Miras_b2	441	2	19	Castanea	Castanea sativa	TRSH
Miras_b2	1065	6	22	Cerealia-type	Cerealia-type	HERB
Miras_b2	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Miras_b2	201	25	31	Corylus	Corylus	TRSH
Miras_b2	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Miras_b2	3958	11	3958	Fabaceae	Fabaceae	INUN
Miras_b2	192	32	42	Fagus	Fagus	TRSH
Miras_b2	190	2	190	Fraxinus	Fraxinus	TRSH
Miras_b2	1475	22	93	Galium	Rubiaceae	HERB
Miras_b2	1144	1	205	Humulus/Cannabis	Humulus/Cannabis	HERB
Miras_b2	780	1	175	Menyanthes	Menyanthes trifoliata	AQUA
Miras_b2	4193	1	146	Monolete fern spores	Monolete fern spores	VACR
Miras_b2	442	1	68	Olea	Olea europaea	TRSH
Miras_b2	126	17	126	Picea	Picea	TRSH
Miras_b2	724	1	270	Plantago	Plantago	HERB
Miras_b2	80	55	80	Poaceae	Poaceae	HERB
Miras_b2	1604	1	1505	Polygonum	Polygonum-type (tricolporate)	HERB
Miras_b2	189	52	189	Quercus	Quercus	TRSH
Miras_b2	92	2	92	Rosaceae	Rosaceae	TRSH
Miras_b2	99	1	99	Salix	Salix	TRSH
Miras_b2	173	1	173	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Miras_b2	105	1	105	Sedum	Sedum-type	HERB
Miras_b2	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Miras_b2	1098	11	177	Varia	Indeterminable: unknown	INUN
Miras_b2	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Miras_b2	75	81	75	Pinus	Pinus	TRSH
Miras_b2	123	2	123	Larix	Larix/Pseudotsuga	TRSH
Miras_b2	3645	1	3645	Calluna	Calluna vulgaris	DWAR
