samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Pidek_a4	560	94	321	Abies	Abies	TRSH
Pidek_a4	5	62	5	Alnus	Alnus	TRSH
Pidek_a4	6	1	6	Apiaceae	Apiaceae	HERB
Pidek_a4	7	10	7	Artemisia	Artemisia	HERB
Pidek_a4	597	3	11	Aster-type	Aster-type	HERB
Pidek_a4	12	140	12	Betula	Betula	TRSH
Pidek_a4	3646	1	3645	Calluna vulgaris	Calluna vulgaris	DWAR
Pidek_a4	16	166	16	Carpinus	Carpinus betulus	TRSH
Pidek_a4	822	3	22	Cerealia undiff.	Cerealia-type	HERB
Pidek_a4	24	5	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Pidek_a4	1383	1	336	Cirsium/Carduus	Asteraceae subf. Carduoideae	HERB
Pidek_a4	3824	1	25	Compositae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Pidek_a4	201	24	31	Corylus	Corylus	TRSH
Pidek_a4	192	37	42	Fagus	Fagus	TRSH
Pidek_a4	1010	1	146	Filicales monolete	Monolete fern spores	VACR
Pidek_a4	4078	2	177	Indeterminable: unknown	Indeterminable: unknown	INUN
Pidek_a4	126	10	126	Picea	Picea	TRSH
Pidek_a4	75	470	75	Pinus	Pinus	TRSH
Pidek_a4	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Pidek_a4	4323	1	458	Plantago major/P. media	Plantago major/P. media-type	HERB
Pidek_a4	80	300	80	Poaceae	Poaceae	HERB
Pidek_a4	189	20	189	Quercus	Quercus	TRSH
Pidek_a4	629	2	274	Ranunculus	Ranunculus-type	HERB
Pidek_a4	94	26	94	Rumex undiff.	Rumex/Oxyria	HERB
Pidek_a4	100	1	100	Sambucus nigra	Sambucus nigra	TRSH
Pidek_a4	1779	1	132	Silene-type	Silene-type	HERB
Pidek_a4	2428	1	133	Solidago-type	Senecio-type	HERB
Pidek_a4	652	7	652	Urtica	Urtica	HERB
Pidek_a4	4753	1	4753	Viscum	Viscum	HEMI
Pidek_a4	13	8	13	Brassicaceae	Brassicaceae	HERB
Pidek_a4	626	1	512	Potentilla-type	Potentilla-type	HERB
